"","CountryName","RequestYear","DataType","variable","value"
"1666","India--Urban",2008,"X","FPL.floor",0.732480070874029
"1667","India--Urban",2010,"X","FPL.floor",0.747387484111338
"1668","India--Urban",2011,"X","FPL.floor",0.758113725735455
"1669","India--Urban",2012,"X","FPL.floor",0.759720178237276
"1670","India--Urban",2013,"X","FPL.floor",0.759203971045738
"1671","India--Urban",2015,"X","FPL.floor",0.7562618963892
"1672","Angola",1981,"X","IPL.floor",0.40877677910847
"1673","Angola",1984,"X","IPL.floor",0.408361124302399
"1674","Angola",1987,"X","IPL.floor",0.409336656755876
"1675","Angola",1990,"X","IPL.floor",0.405414486208656
"1676","Angola",1993,"X","IPL.floor",0.385150030928985
"1677","Angola",1996,"X","IPL.floor",0.391556350215317
"1678","Angola",1999,"X","IPL.floor",0.394650197629805
"1679","Angola",2002,"X","IPL.floor",0.424528433166577
"1680","Angola",2005,"X","IPL.floor",0.477199396467234
"1681","Angola",2008,"X","IPL.floor",0.540176213128215
"1682","Angola",2010,"X","IPL.floor",0.544361140759921
"1683","Angola",2011,"X","IPL.floor",0.544164308956812
"1684","Angola",2012,"X","IPL.floor",0.549526028776007
"1685","Angola",2013,"X","IPL.floor",0.55092326714752
"1686","Angola",2015,"X","IPL.floor",0.549566491226091
"1687","Albania",1981,"X","IPL.floor",0.689599035392807
"1688","Albania",1984,"X","IPL.floor",0.700595101350526
"1689","Albania",1987,"X","IPL.floor",0.698918039843267
"1690","Albania",1990,"X","IPL.floor",0.709137206090361
"1691","Albania",1993,"X","IPL.floor",0.721650692205321
"1692","Albania",1996,"X","IPL.floor",0.709118459462004
"1693","Albania",1999,"X","IPL.floor",0.704081134850974
"1694","Albania",2002,"X","IPL.floor",0.701166077957804
"1695","Albania",2005,"X","IPL.floor",0.738389875861435
"1696","Albania",2008,"X","IPL.floor",0.726204023684674
"1697","Albania",2010,"X","IPL.floor",0.672655613578524
"1698","Albania",2011,"X","IPL.floor",0.666546747401905
"1699","Albania",2012,"X","IPL.floor",0.661078544042802
"1700","Albania",2013,"X","IPL.floor",0.658320995005877
"1701","Albania",2015,"X","IPL.floor",0.65409346176554
"1702","Armenia",1981,"Y","IPL.floor",0.639131851068327
"1703","Armenia",1984,"Y","IPL.floor",0.633978095140646
"1704","Armenia",1987,"Y","IPL.floor",0.637517573012027
"1705","Armenia",1990,"Y","IPL.floor",0.638379718497747
"1706","Armenia",1993,"Y","IPL.floor",0.568402535891426
"1707","Armenia",1996,"Y","IPL.floor",0.607184065156556
"1708","Armenia",1999,"X","IPL.floor",0.633492037351568
"1709","Armenia",2002,"X","IPL.floor",0.656947803731989
"1710","Armenia",2005,"X","IPL.floor",0.650406622412121
"1711","Armenia",2008,"X","IPL.floor",0.658913384186443
"1712","Armenia",2010,"X","IPL.floor",0.723773172529295
"1713","Armenia",2011,"X","IPL.floor",0.738714710357568
"1714","Armenia",2012,"X","IPL.floor",0.688154966887912
"1715","Armenia",2013,"X","IPL.floor",0.65620440797306
"1716","Armenia",2015,"X","IPL.floor",0.668719182983895
"1717","Azerbaijan",1981,"X","IPL.floor",0.417433883383972
"1718","Azerbaijan",1984,"X","IPL.floor",0.444115785485928
"1719","Azerbaijan",1987,"X","IPL.floor",0.469865853587634
"1720","Azerbaijan",1990,"X","IPL.floor",0.415918425772337
"1721","Azerbaijan",1993,"X","IPL.floor",0.514550205088695
"1722","Azerbaijan",1996,"X","IPL.floor",0.543201286129349
"1723","Azerbaijan",1999,"X","IPL.floor",0.603611118339886
"1724","Azerbaijan",2002,"X","IPL.floor",0.934812638258785
"1725","Azerbaijan",2005,"X","IPL.floor",NA
"1726","Azerbaijan",2008,"X","IPL.floor",NA
"1727","Azerbaijan",2010,"X","IPL.floor",NA
"1728","Azerbaijan",2011,"X","IPL.floor",NA
"1729","Azerbaijan",2012,"X","IPL.floor",NA
"1730","Azerbaijan",2013,"X","IPL.floor",NA
"1731","Azerbaijan",2015,"X","IPL.floor",NA
"1732","Burundi",1981,"X","IPL.floor",0.430800100770342
"1733","Burundi",1984,"X","IPL.floor",0.41806579978556
"1734","Burundi",1987,"X","IPL.floor",0.445036251461795
"1735","Burundi",1990,"X","IPL.floor",0.448616258732853
"1736","Burundi",1993,"X","IPL.floor",0.433992916206604
"1737","Burundi",1996,"X","IPL.floor",0.38741434269226
"1738","Burundi",1999,"X","IPL.floor",0.367308233282963
"1739","Burundi",2002,"X","IPL.floor",0.414263083058499
"1740","Burundi",2005,"X","IPL.floor",0.466662221629551
"1741","Burundi",2008,"X","IPL.floor",0.489236360456965
"1742","Burundi",2010,"X","IPL.floor",0.483253685809602
"1743","Burundi",2011,"X","IPL.floor",0.478832053882559
"1744","Burundi",2012,"X","IPL.floor",0.476167991714273
"1745","Burundi",2013,"X","IPL.floor",0.475028080156351
"1746","Burundi",2015,"X","IPL.floor",0.458363494188538
"1747","Benin",1981,"X","IPL.floor",0.52785630428772
"1748","Benin",1984,"X","IPL.floor",0.521088470861069
"1749","Benin",1987,"X","IPL.floor",0.519214912120363
"1750","Benin",1990,"X","IPL.floor",0.518582726263167
"1751","Benin",1993,"X","IPL.floor",0.523968976207359
"1752","Benin",1996,"X","IPL.floor",0.528862638287603
"1753","Benin",1999,"X","IPL.floor",0.54126888214257
"1754","Benin",2002,"X","IPL.floor",0.555136189841609
"1755","Benin",2005,"X","IPL.floor",0.546294088773578
"1756","Benin",2008,"X","IPL.floor",0.545469491865789
"1757","Benin",2010,"X","IPL.floor",0.535379618505069
"1758","Benin",2011,"X","IPL.floor",0.532310973231155
"1759","Benin",2012,"X","IPL.floor",0.497020745020414
"1760","Benin",2013,"X","IPL.floor",0.448101562214173
"1761","Benin",2015,"X","IPL.floor",0.362258513928427
"1762","Burkina Faso",1981,"X","IPL.floor",0.320838932607415
"1763","Burkina Faso",1984,"X","IPL.floor",0.32115859582722
"1764","Burkina Faso",1987,"X","IPL.floor",0.337412323739008
"1765","Burkina Faso",1990,"X","IPL.floor",0.3358012529624
"1766","Burkina Faso",1993,"X","IPL.floor",0.34485547009957
"1767","Burkina Faso",1996,"X","IPL.floor",0.367194417129766
"1768","Burkina Faso",1999,"X","IPL.floor",0.419048632827679
"1769","Burkina Faso",2002,"X","IPL.floor",0.450382405750014
"1770","Burkina Faso",2005,"X","IPL.floor",0.49586437172063
"1771","Burkina Faso",2008,"X","IPL.floor",0.526705364929335
"1772","Burkina Faso",2010,"X","IPL.floor",0.547195547813615
"1773","Burkina Faso",2011,"X","IPL.floor",0.570639723977592
"1774","Burkina Faso",2012,"X","IPL.floor",0.595554221252335
"1775","Burkina Faso",2013,"X","IPL.floor",0.621870729956899
"1776","Burkina Faso",2015,"X","IPL.floor",0.650774574408392
"1777","Bangladesh",1981,"X","IPL.floor",0.669374874177264
"1778","Bangladesh",1984,"X","IPL.floor",0.675301919446374
"1779","Bangladesh",1987,"X","IPL.floor",0.68457234892296
"1780","Bangladesh",1990,"X","IPL.floor",0.660025509821603
"1781","Bangladesh",1993,"X","IPL.floor",0.655564934500818
"1782","Bangladesh",1996,"X","IPL.floor",0.662054224348523
"1783","Bangladesh",1999,"X","IPL.floor",0.665850638688126
"1784","Bangladesh",2002,"X","IPL.floor",0.681097545646165
"1785","Bangladesh",2005,"X","IPL.floor",0.71277232159219
"1786","Bangladesh",2008,"X","IPL.floor",0.722231102456105
"1787","Bangladesh",2010,"X","IPL.floor",0.724014778188314
"1788","Bangladesh",2011,"X","IPL.floor",0.72359633797959
"1789","Bangladesh",2012,"X","IPL.floor",0.72101804102495
"1790","Bangladesh",2013,"X","IPL.floor",0.719220801788893
"1791","Bangladesh",2015,"X","IPL.floor",0.715339665633892
"1792","Belarus",1981,"Y","IPL.floor",0.55023425486468
"1793","Belarus",1984,"Y","IPL.floor",0.482059491393801
"1794","Belarus",1987,"Y","IPL.floor",0.46115851371516
"1795","Belarus",1990,"Y","IPL.floor",0.465348892896539
"1796","Belarus",1993,"Y","IPL.floor",0.576245668960973
"1797","Belarus",1996,"Y","IPL.floor",0.00297411213830334
"1798","Belarus",1999,"X","IPL.floor",0.616817464339307
"1799","Belarus",2002,"X","IPL.floor",0.654785537047442
"1800","Belarus",2005,"X","IPL.floor",0.742443947488466
"1801","Belarus",2008,"X","IPL.floor",NA
"1802","Belarus",2010,"X","IPL.floor",NA
"1803","Belarus",2011,"X","IPL.floor",NA
"1804","Belarus",2012,"X","IPL.floor",NA
"1805","Belarus",2013,"X","IPL.floor",NA
"1806","Belarus",2015,"X","IPL.floor",NA
"1807","Belize",1981,"Y","IPL.floor",0.410483523267525
"1808","Belize",1984,"Y","IPL.floor",0.414255655967591
"1809","Belize",1987,"Y","IPL.floor",0.412961261113305
"1810","Belize",1990,"Y","IPL.floor",0.409394456636593
"1811","Belize",1993,"Y","IPL.floor",0.350339472098008
"1812","Belize",1996,"Y","IPL.floor",0.35851654021375
"1813","Belize",1999,"Y","IPL.floor",0.37426151924862
"1814","Belize",2002,"Y","IPL.floor",0.364295698665882
"1815","Belize",2005,"Y","IPL.floor",0.369548905860519
"1816","Belize",2008,"Y","IPL.floor",0.37470920870861
"1817","Belize",2010,"Y","IPL.floor",0.371293090743618
"1818","Belize",2011,"Y","IPL.floor",0.370518577025126
"1819","Belize",2012,"Y","IPL.floor",0.370658648680016
"1820","Belize",2013,"Y","IPL.floor",0.369661800641466
"1821","Belize",2015,"Y","IPL.floor",0.368782279060225
"1822","Bolivia",1981,"Y","IPL.floor",0.820498023600284
"1823","Bolivia",1984,"Y","IPL.floor",0.761639410855151
"1824","Bolivia",1987,"Y","IPL.floor",0.783767930947969
"1825","Bolivia",1990,"Y","IPL.floor",0.784141480647651
"1826","Bolivia",1993,"Y","IPL.floor",0.362798634026183
"1827","Bolivia",1996,"Y","IPL.floor",0.321948825919346
"1828","Bolivia",1999,"Y","IPL.floor",0.256238254690139
"1829","Bolivia",2002,"Y","IPL.floor",0.293186498851565
"1830","Bolivia",2005,"Y","IPL.floor",0.338293745528191
"1831","Bolivia",2008,"Y","IPL.floor",0.386125632628759
"1832","Bolivia",2010,"Y","IPL.floor",0.406236224073537
"1833","Bolivia",2011,"Y","IPL.floor",0.419574501191857
"1834","Bolivia",2012,"Y","IPL.floor",0.370196199262785
"1835","Bolivia",2013,"Y","IPL.floor",0.400432081628099
"1836","Bolivia",2015,"Y","IPL.floor",0.382725455023576
"1837","Brazil",1981,"Y","IPL.floor",0.413980335329069
"1838","Brazil",1984,"Y","IPL.floor",0.433144278242511
"1839","Brazil",1987,"Y","IPL.floor",0.405869075550802
"1840","Brazil",1990,"Y","IPL.floor",0.43484826682829
"1841","Brazil",1993,"Y","IPL.floor",0.388680260926236
"1842","Brazil",1996,"Y","IPL.floor",0.360199360884918
"1843","Brazil",1999,"Y","IPL.floor",0.388657091102587
"1844","Brazil",2002,"Y","IPL.floor",0.448629222251728
"1845","Brazil",2005,"Y","IPL.floor",0.455207745548988
"1846","Brazil",2008,"Y","IPL.floor",0.424091363280309
"1847","Brazil",2010,"Y","IPL.floor",0.422724170058842
"1848","Brazil",2011,"Y","IPL.floor",0.418344299876402
"1849","Brazil",2012,"Y","IPL.floor",0.417005876102228
"1850","Brazil",2013,"Y","IPL.floor",0.406122881397116
"1851","Brazil",2015,"Y","IPL.floor",0.479653620327108
"1852","Bhutan",1981,"X","IPL.floor",0.412326825969046
"1853","Bhutan",1984,"X","IPL.floor",0.436998347950644
"1854","Bhutan",1987,"X","IPL.floor",0.513469881994234
"1855","Bhutan",1990,"X","IPL.floor",0.552913639742369
"1856","Bhutan",1993,"X","IPL.floor",0.577832233651167
"1857","Bhutan",1996,"X","IPL.floor",0.627392695971668
"1858","Bhutan",1999,"X","IPL.floor",0.660655249080956
"1859","Bhutan",2002,"X","IPL.floor",0.68568548137934
"1860","Bhutan",2005,"X","IPL.floor",0.713367021524212
"1861","Bhutan",2008,"X","IPL.floor",0.680671583468384
"1862","Bhutan",2010,"X","IPL.floor",0.701158284556768
"1863","Bhutan",2011,"X","IPL.floor",0.715064451157916
"1864","Bhutan",2012,"X","IPL.floor",0.723360634868598
"1865","Bhutan",2013,"X","IPL.floor",0.72097425616931
"1866","Bhutan",2015,"X","IPL.floor",0.712556415278156
"1867","Botswana",1981,"X","IPL.floor",0.415099637238857
"1868","Botswana",1984,"X","IPL.floor",0.453476054995797
"1869","Botswana",1987,"X","IPL.floor",0.47423338137896
"1870","Botswana",1990,"X","IPL.floor",0.506490665201895
"1871","Botswana",1993,"X","IPL.floor",0.499262890655281
"1872","Botswana",1996,"X","IPL.floor",0.498095741189842
"1873","Botswana",1999,"X","IPL.floor",0.500678264186514
"1874","Botswana",2002,"X","IPL.floor",0.486142257981683
"1875","Botswana",2005,"X","IPL.floor",0.504099030639519
"1876","Botswana",2008,"X","IPL.floor",0.535324788986732
"1877","Botswana",2010,"X","IPL.floor",0.546770292751225
"1878","Botswana",2011,"X","IPL.floor",0.555389214143791
"1879","Botswana",2012,"X","IPL.floor",0.563622114982353
"1880","Botswana",2013,"X","IPL.floor",0.577065531191292
"1881","Botswana",2015,"X","IPL.floor",0.589578319649913
"1882","Central African Republic",1981,"X","IPL.floor",0.240376307574659
"1883","Central African Republic",1984,"X","IPL.floor",0.239492790809442
"1884","Central African Republic",1987,"X","IPL.floor",0.234802285627223
"1885","Central African Republic",1990,"X","IPL.floor",0.229952848283906
"1886","Central African Republic",1993,"X","IPL.floor",0.221520442050333
"1887","Central African Republic",1996,"X","IPL.floor",0.258007208106308
"1888","Central African Republic",1999,"X","IPL.floor",0.315568345220144
"1889","Central African Republic",2002,"X","IPL.floor",0.395578746772432
"1890","Central African Republic",2005,"X","IPL.floor",0.397954424254504
"1891","Central African Republic",2008,"X","IPL.floor",0.377196811057323
"1892","Central African Republic",2010,"X","IPL.floor",0.380237510899148
"1893","Central African Republic",2011,"X","IPL.floor",0.383609070137585
"1894","Central African Republic",2012,"X","IPL.floor",0.388249669312169
"1895","Central African Republic",2013,"X","IPL.floor",0.323642764003065
"1896","Central African Republic",2015,"X","IPL.floor",0.330509845550371
"1897","Chile",1981,"Y","IPL.floor",0.425847229523043
"1898","Chile",1984,"Y","IPL.floor",0.458215391797104
"1899","Chile",1987,"Y","IPL.floor",0.450961072711961
"1900","Chile",1990,"Y","IPL.floor",0.433394153030228
"1901","Chile",1993,"Y","IPL.floor",0.406192365111817
"1902","Chile",1996,"Y","IPL.floor",0.418556460125434
"1903","Chile",1999,"Y","IPL.floor",0.382384088791275
"1904","Chile",2002,"Y","IPL.floor",0.346288023028276
"1905","Chile",2005,"Y","IPL.floor",0.33846041269082
"1906","Chile",2008,"Y","IPL.floor",0.275114994699446
"1907","Chile",2010,"Y","IPL.floor",0.273678431928422
"1908","Chile",2011,"Y","IPL.floor",0.292322164284586
"1909","Chile",2012,"Y","IPL.floor",0.262581795289589
"1910","Chile",2013,"Y","IPL.floor",0.250490959920803
"1911","Chile",2015,"Y","IPL.floor",0.201974727289515
"1912","Cote d'Ivoire",1981,"X","IPL.floor",0.417560708495484
"1913","Cote d'Ivoire",1984,"X","IPL.floor",0.481006778900762
"1914","Cote d'Ivoire",1987,"X","IPL.floor",0.659716986193637
"1915","Cote d'Ivoire",1990,"X","IPL.floor",0.607592667177695
"1916","Cote d'Ivoire",1993,"X","IPL.floor",0.568485604208793
"1917","Cote d'Ivoire",1996,"X","IPL.floor",0.615166139077105
"1918","Cote d'Ivoire",1999,"X","IPL.floor",0.585886110949914
"1919","Cote d'Ivoire",2002,"X","IPL.floor",0.551847085322304
"1920","Cote d'Ivoire",2005,"X","IPL.floor",0.518945942581905
"1921","Cote d'Ivoire",2008,"X","IPL.floor",0.496844551763446
"1922","Cote d'Ivoire",2010,"X","IPL.floor",0.502642026231302
"1923","Cote d'Ivoire",2011,"X","IPL.floor",0.49804433284214
"1924","Cote d'Ivoire",2012,"X","IPL.floor",0.507908031423361
"1925","Cote d'Ivoire",2013,"X","IPL.floor",0.515359544725314
"1926","Cote d'Ivoire",2015,"X","IPL.floor",0.529144443333361
"1927","Congo, Democratic Republic of",1981,"X","IPL.floor",0.456000601187345
"1928","Congo, Democratic Republic of",1984,"X","IPL.floor",0.453905369918366
"1929","Congo, Democratic Republic of",1987,"X","IPL.floor",0.453457867711339
"1930","Congo, Democratic Republic of",1990,"X","IPL.floor",0.420588000668285
"1931","Congo, Democratic Republic of",1993,"X","IPL.floor",0.333702405325104
"1932","Congo, Democratic Republic of",1996,"X","IPL.floor",0.30777141204717
"1933","Congo, Democratic Republic of",1999,"X","IPL.floor",0.273559002834653
"1934","Congo, Democratic Republic of",2002,"X","IPL.floor",0.24858491316091
"1935","Congo, Democratic Republic of",2005,"X","IPL.floor",0.264866738262285
"1936","Congo, Democratic Republic of",2008,"X","IPL.floor",0.320696429011182
"1937","Congo, Democratic Republic of",2010,"X","IPL.floor",0.34045821740586
"1938","Congo, Democratic Republic of",2011,"X","IPL.floor",0.360835325097116
"1939","Congo, Democratic Republic of",2012,"X","IPL.floor",0.380797412815537
"1940","Congo, Democratic Republic of",2013,"X","IPL.floor",0.39650236509809
"1941","Congo, Democratic Republic of",2015,"X","IPL.floor",0.413069597610738
"1942","Congo, Republic of",1981,"X","IPL.floor",0.477577979657562
"1943","Congo, Republic of",1984,"X","IPL.floor",0.524516152177904
"1944","Congo, Republic of",1987,"X","IPL.floor",0.493821762268206
"1945","Congo, Republic of",1990,"X","IPL.floor",0.488296627138483
"1946","Congo, Republic of",1993,"X","IPL.floor",0.480102800526888
"1947","Congo, Republic of",1996,"X","IPL.floor",0.468523446920863
"1948","Congo, Republic of",1999,"X","IPL.floor",0.453188533697493
"1949","Congo, Republic of",2002,"X","IPL.floor",0.466841728398164
"1950","Congo, Republic of",2005,"X","IPL.floor",0.472595035112223
"1951","Congo, Republic of",2008,"X","IPL.floor",0.46713027272718
"1952","Congo, Republic of",2010,"X","IPL.floor",0.482055754048563
"1953","Congo, Republic of",2011,"X","IPL.floor",0.476363947104764
"1954","Congo, Republic of",2012,"X","IPL.floor",0.478250099000285
"1955","Congo, Republic of",2013,"X","IPL.floor",0.479718525951356
"1956","Congo, Republic of",2015,"X","IPL.floor",0.486564400580689
"1957","Colombia",1981,"Y","IPL.floor",0.217535546759139
"1958","Colombia",1984,"Y","IPL.floor",0.224118624425797
"1959","Colombia",1987,"Y","IPL.floor",0.216112343062423
"1960","Colombia",1990,"Y","IPL.floor",0.203531463927686
"1961","Colombia",1993,"Y","IPL.floor",0.213946694931924
"1962","Colombia",1996,"Y","IPL.floor",0.239907719844961
"1963","Colombia",1999,"Y","IPL.floor",0.243663469945231
"1964","Colombia",2002,"Y","IPL.floor",0.44253835961726
"1965","Colombia",2005,"Y","IPL.floor",0.480693467705147
"1966","Colombia",2008,"Y","IPL.floor",0.386824578984241
"1967","Colombia",2010,"Y","IPL.floor",0.439259655289383
"1968","Colombia",2011,"Y","IPL.floor",0.44004147674494
"1969","Colombia",2012,"Y","IPL.floor",0.423796831713503
"1970","Colombia",2013,"Y","IPL.floor",0.412163965786357
"1971","Colombia",2015,"Y","IPL.floor",0.400241075716161
"1972","Comoros",1981,"X","IPL.floor",0.616959908943169
"1973","Comoros",1984,"X","IPL.floor",0.62140359016139
"1974","Comoros",1987,"X","IPL.floor",0.619799050777328
"1975","Comoros",1990,"X","IPL.floor",0.616097609063159
"1976","Comoros",1993,"X","IPL.floor",0.612615161529965
"1977","Comoros",1996,"X","IPL.floor",0.594670149597702
"1978","Comoros",1999,"X","IPL.floor",0.593181728792266
"1979","Comoros",2002,"X","IPL.floor",0.605604157092626
"1980","Comoros",2005,"X","IPL.floor",0.588849457920172
"1981","Comoros",2008,"X","IPL.floor",0.553908749319579
"1982","Comoros",2010,"X","IPL.floor",0.540737180567792
"1983","Comoros",2011,"X","IPL.floor",0.536749426782596
"1984","Comoros",2012,"X","IPL.floor",0.532250886613686
"1985","Comoros",2013,"X","IPL.floor",0.530438440685867
"1986","Comoros",2015,"X","IPL.floor",0.525544734340073
"1987","Cabo Verde",1981,"X","IPL.floor",0.402326441961623
"1988","Cabo Verde",1984,"X","IPL.floor",0.418752352456528
"1989","Cabo Verde",1987,"X","IPL.floor",0.436605760321654
"1990","Cabo Verde",1990,"X","IPL.floor",0.449145957066451
"1991","Cabo Verde",1993,"X","IPL.floor",0.470777263998473
"1992","Cabo Verde",1996,"X","IPL.floor",0.526722688172139
"1993","Cabo Verde",1999,"X","IPL.floor",0.563668311550474
"1994","Cabo Verde",2002,"X","IPL.floor",0.57949798902166
"1995","Cabo Verde",2005,"X","IPL.floor",0.602948394057817
"1996","Cabo Verde",2008,"X","IPL.floor",0.633739363323634
"1997","Cabo Verde",2010,"X","IPL.floor",0.633281139278122
"1998","Cabo Verde",2011,"X","IPL.floor",0.633939251655928
"1999","Cabo Verde",2012,"X","IPL.floor",0.633909165974395
"2000","Cabo Verde",2013,"X","IPL.floor",0.633836421410199
"2001","Cabo Verde",2015,"X","IPL.floor",0.633546770199774
"2002","Costa Rica",1981,"Y","IPL.floor",0.420657596034604
"2003","Costa Rica",1984,"Y","IPL.floor",0.407642853785619
"2004","Costa Rica",1987,"Y","IPL.floor",0.315332233043953
"2005","Costa Rica",1990,"Y","IPL.floor",0.242676291537514
"2006","Costa Rica",1993,"Y","IPL.floor",0.215845729742685
"2007","Costa Rica",1996,"Y","IPL.floor",0.25442127316848
"2008","Costa Rica",1999,"Y","IPL.floor",0.289063804436537
"2009","Costa Rica",2002,"Y","IPL.floor",0.327540411001153
"2010","Costa Rica",2005,"Y","IPL.floor",0.431230887266158
"2011","Costa Rica",2008,"Y","IPL.floor",0.363019375140908
"2012","Costa Rica",2010,"Y","IPL.floor",0.33761333252437
"2013","Costa Rica",2011,"Y","IPL.floor",0.356195669216435
"2014","Costa Rica",2012,"Y","IPL.floor",0.416866059929652
"2015","Costa Rica",2013,"Y","IPL.floor",0.42439117117889
"2016","Costa Rica",2015,"Y","IPL.floor",0.368646056445036
"2017","Djibouti",1981,"X","IPL.floor",0.594329503842061
"2018","Djibouti",1984,"X","IPL.floor",0.597221084501477
"2019","Djibouti",1987,"X","IPL.floor",0.598101290524891
"2020","Djibouti",1990,"X","IPL.floor",0.595613877601545
"2021","Djibouti",1993,"X","IPL.floor",0.586463019708054
"2022","Djibouti",1996,"X","IPL.floor",0.577735356443523
"2023","Djibouti",1999,"X","IPL.floor",0.571240549738722
"2024","Djibouti",2002,"X","IPL.floor",0.569856414601595
"2025","Djibouti",2005,"X","IPL.floor",0.497824712657248
"2026","Djibouti",2008,"X","IPL.floor",0.443966360673545
"2027","Djibouti",2010,"X","IPL.floor",0.417489712951624
"2028","Djibouti",2011,"X","IPL.floor",0.406376779593118
"2029","Djibouti",2012,"X","IPL.floor",0.396683874519586
"2030","Djibouti",2013,"X","IPL.floor",0.489718546637888
"2031","Djibouti",2015,"X","IPL.floor",0.500694879762711
"2032","Dominican Republic",1981,"Y","IPL.floor",0.47757362075286
"2033","Dominican Republic",1984,"Y","IPL.floor",0.47431555529221
"2034","Dominican Republic",1987,"Y","IPL.floor",0.564851433267696
"2035","Dominican Republic",1990,"Y","IPL.floor",0.60659528741281
"2036","Dominican Republic",1993,"Y","IPL.floor",0.467508350837413
"2037","Dominican Republic",1996,"Y","IPL.floor",0.396207941999267
"2038","Dominican Republic",1999,"Y","IPL.floor",0.423568529051318
"2039","Dominican Republic",2002,"Y","IPL.floor",0.453066567134242
"2040","Dominican Republic",2005,"Y","IPL.floor",0.548758628414781
"2041","Dominican Republic",2008,"Y","IPL.floor",0.571616222859953
"2042","Dominican Republic",2010,"Y","IPL.floor",0.591968996336987
"2043","Dominican Republic",2011,"Y","IPL.floor",0.570854272036259
"2044","Dominican Republic",2012,"Y","IPL.floor",0.58334227296692
"2045","Dominican Republic",2013,"Y","IPL.floor",0.623959724955476
"2046","Dominican Republic",2015,"Y","IPL.floor",0.573704072902627
"2047","Algeria",1981,"X","IPL.floor",0.90422509272527
"2048","Algeria",1984,"X","IPL.floor",0.926543138493039
"2049","Algeria",1987,"X","IPL.floor",0.873415350647039
"2050","Algeria",1990,"X","IPL.floor",0.78382298887761
"2051","Algeria",1993,"X","IPL.floor",0.706059575527524
"2052","Algeria",1996,"X","IPL.floor",0.666692218619731
"2053","Algeria",1999,"X","IPL.floor",0.658116121834318
"2054","Algeria",2002,"X","IPL.floor",0.636382039807353
"2055","Algeria",2005,"X","IPL.floor",0.586739965139509
"2056","Algeria",2008,"X","IPL.floor",0.483936195725861
"2057","Algeria",2010,"X","IPL.floor",0.364245016626074
"2058","Algeria",2011,"X","IPL.floor",0.285371701108823
"2059","Algeria",2012,"X","IPL.floor",0.253582507942441
"2060","Algeria",2013,"X","IPL.floor",0.233842766664169
"2061","Algeria",2015,"X","IPL.floor",0.199579105622043
"2062","Ecuador",1981,"Y","IPL.floor",0.446372241107817
"2063","Ecuador",1984,"Y","IPL.floor",0.439989777786295
"2064","Ecuador",1987,"Y","IPL.floor",0.442871199567447
"2065","Ecuador",1990,"Y","IPL.floor",0.406527351877711
"2066","Ecuador",1993,"Y","IPL.floor",0.374387065064143
"2067","Ecuador",1996,"Y","IPL.floor",0.390147400479683
"2068","Ecuador",1999,"Y","IPL.floor",0.378645589087551
"2069","Ecuador",2002,"Y","IPL.floor",0.421906931862794
"2070","Ecuador",2005,"Y","IPL.floor",0.440913727597798
"2071","Ecuador",2008,"Y","IPL.floor",0.430292437890341
"2072","Ecuador",2010,"Y","IPL.floor",0.471968163717453
"2073","Ecuador",2011,"Y","IPL.floor",0.413984955966943
"2074","Ecuador",2012,"Y","IPL.floor",0.473412815856001
"2075","Ecuador",2013,"Y","IPL.floor",0.493765646701242
"2076","Ecuador",2015,"Y","IPL.floor",0.456740814256349
"2077","Egypt, Arab Republic of",1981,"X","IPL.floor",0.726755558204093
"2078","Egypt, Arab Republic of",1984,"X","IPL.floor",0.743507707526341
"2079","Egypt, Arab Republic of",1987,"X","IPL.floor",0.750049231667938
"2080","Egypt, Arab Republic of",1990,"X","IPL.floor",0.755957496434114
"2081","Egypt, Arab Republic of",1993,"X","IPL.floor",0.754406882410157
"2082","Egypt, Arab Republic of",1996,"X","IPL.floor",0.738804000145089
"2083","Egypt, Arab Republic of",1999,"X","IPL.floor",0.669564044250858
"2084","Egypt, Arab Republic of",2002,"X","IPL.floor",0.719733181274479
"2085","Egypt, Arab Republic of",2005,"X","IPL.floor",0.75923728716928
"2086","Egypt, Arab Republic of",2008,"X","IPL.floor",0.751836183200993
"2087","Egypt, Arab Republic of",2010,"X","IPL.floor",0.760043880594802
"2088","Egypt, Arab Republic of",2011,"X","IPL.floor",0.759885055414443
"2089","Egypt, Arab Republic of",2012,"X","IPL.floor",0.754127247194701
"2090","Egypt, Arab Republic of",2013,"X","IPL.floor",0.759105369400422
"2091","Egypt, Arab Republic of",2015,"X","IPL.floor",0.77778733348798
"2092","Ethiopia",1981,"X","IPL.floor",0.528868093101569
"2093","Ethiopia",1984,"X","IPL.floor",0.521854318643924
"2094","Ethiopia",1987,"X","IPL.floor",0.523711704982161
"2095","Ethiopia",1990,"X","IPL.floor",0.507046287059496
"2096","Ethiopia",1993,"X","IPL.floor",0.472238431668988
"2097","Ethiopia",1996,"X","IPL.floor",0.509095969285268
"2098","Ethiopia",1999,"X","IPL.floor",0.564793884469963
"2099","Ethiopia",2002,"X","IPL.floor",0.614631208613525
"2100","Ethiopia",2005,"X","IPL.floor",0.664151056168253
"2101","Ethiopia",2008,"X","IPL.floor",0.622373165828685
"2102","Ethiopia",2010,"X","IPL.floor",0.598762403930438
"2103","Ethiopia",2011,"X","IPL.floor",0.589560266524292
"2104","Ethiopia",2012,"X","IPL.floor",0.582888629881353
"2105","Ethiopia",2013,"X","IPL.floor",0.580760044459771
